,ampl_rec,cstart,cstop,ed_rec,ed_rec_err,istart,istop,total_n_valid_data_points,tstart,tstop,dur,ed_ratio,ed_ratio_count,amplitude_ratio,amplitude_ratio_count,duration_ratio,duration_ratio_count,amplitude_corr,duration_corr,ed_corr,recovery_probability,recovery_probability_count,ed_ratio_std,amplitude_ratio_std,duration_ratio_std,recovery_probability_std,ed_corr_err,amplitude_corr_err,duration_corr_err,TIC,sector,energy,st,real,complex
186,0.25470769405365,259596,259653,771.476676125772,3.91038949951462,9408,9465,14766,1588.00704869695,1588.08621427594,0.079165578991933,0.761756330896561,37,0.93796393269487,37,2.36306103813499,37,0.271553825445982,0.033501284018636,1012.76043904718,0.981481481481482,54,0.053179731974263,0.033592629315444,0.40271722352147,0.136082763487954,54.000099228449,0.009725541334184,0.005709350654369,44984200,10,,,,0
187,0.088868856430054,259663,259710,261.917356271375,3.81843785210142,9475,9522,14766,1588.10010297359,1588.16537985028,0.065276876684493,0.462541104045476,53,0.919500797136402,53,0.879035399170177,53,0.096649025978898,0.074259667751851,566.257471996747,0.976190476190476,42,0.05283724768769,0.046602789610052,0.14607136034818,0.154303349962092,30.16216385241,0.004898434278402,0.01233990200822,44984200,10,,,,0
184,0.09640383720398,136814,136827,82.7703627971403,2.67180034358453,4495,4508,14058,1417.47854794604,1417.49660391883,0.01805597279099,0.46250878565841,63,0.949256474882642,63,0.685395748425502,63,0.101557207935714,0.026343864595699,178.959547069601,1,33,0.093065327841101,0.077927328516184,0.147232589433176,0,16.867874031736,0.008337137660263,0.005659030434624,44892011,4,8.1364641E+031,6,1,0.5
407,0.054355621337891,119297,119306,35.8358298704312,1.76326838771739,4923,4932,12835,1393.15145361476,1393.16395366525,0.012500050488825,0.12897500210913,1,1.08492912062114,1,0.140160090646413,1,0.05010061975917,0.089184092498622,277.85097332357,0.05,20,,,,0.223606797749979,,,,38314290,3,6.50909E+033,10,-1,0
188,0.380417823791504,93908,93911,87.4858991937762,6.15647446772165,2532,2535,18018,1357.88845665755,1357.8926234005,0.00416674294388,0.44100753787986,87,0.841230614692185,87,0.584793118013189,87,0.452215857515722,0.007125157283035,198.377332991549,0.860215053763441,93,0.1333490028409,0.158262232997299,0.313838224136173,0.348643266337133,27.1603678779558,0.085076185004768,0.00382382528029,34014829,2,,,,0
369,0.00400447845459,120581,120584,1.2754980416776,0.137070061127175,6186,6189,12835,1394.93421699897,1394.93838370187,0.004166702898601,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.00465052273707,0.006249126260981,2.90813203048056,0.612244897959184,49,0.13582698010668,0.151356047984221,0.387096198547047,0.492287455431794,0.418109324115151,0.000817442779777,0.003627980721442,29928567,3,2.7570717E+030,6,1,0
354,0.004794001579285,115105,115108,1.41897767219923,0.119174628365769,834,837,12835,1387.32857140412,1387.33273814334,0.004166739220182,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.005567419977116,0.006249180735261,3.23526519384682,0.612244897959184,49,0.13582698010668,0.151356047984221,0.387096198547047,0.492287455431794,0.455309625191551,0.000978609829386,0.003628012346925,29928567,3,2.9482058E+030,6,1,0
379,0.008180141448975,125080,125083,1.82815894333748,0.115971752901513,9424,9427,12835,1401.18285343389,1401.1870200865,0.004166652607637,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.009499847291551,0.006249050835736,4.16819736778008,0.612244897959184,49,0.13582698010668,0.151356047984221,0.387096198547047,0.492287455431794,0.577909521709817,0.001669829826991,0.003627936932707,29928567,3,3.7474556E+030,6,1,0
375,0.006232738494873,124281,124284,1.85069344629448,0.114928163386152,8652,8655,12835,1400.07313374291,1400.07730040483,0.004166661920863,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.007238268956448,0.0062490648035,4.21957597260648,0.612244897959184,49,0.13582698010668,0.151356047984221,0.387096198547047,0.492287455431794,0.584541762519181,0.001272302283218,0.003627945041805,29928567,3,3.9033211E+030,6,1,0
357,0.005356073379517,115532,115535,1.81265964197195,0.141070660648438,1244,1247,12835,1387.92163703794,1387.92580377343,0.004166735494664,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.006220171069796,0.006249175147815,4.1328590032524,0.612244897959184,49,0.13582698010668,0.151356047984221,0.387096198547047,0.492287455431794,0.578808234640947,0.001093346752065,0.003628009103088,29928567,3,4.0873111E+030,6,1,0
368,0.003812193870544,120381,120384,1.30616817810903,0.141064351727656,5998,6001,12835,1394.65643684406,1394.66060354603,0.004166701967279,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.004427216795927,0.006249124864204,2.97805985727531,0.612244897959184,49,0.13582698010668,0.151356047984221,0.387096198547047,0.492287455431794,0.428392472873341,0.00077819131503,0.003627979910532,29928567,3,4.1192656E+030,6,1,0
377,0.005367636680603,124665,124669,2.21262432508898,0.126032035448317,9033,9037,12835,1400.60646616374,1400.61202170676,0.005555543018545,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.006233599883367,0.008332077092142,5.04477738182067,0.612244897959184,49,0.13582698010668,0.151356047984221,0.387096198547047,0.492287455431794,0.696711017997331,0.001095707193529,0.004837254649279,29928567,3,4.5626895E+030,6,1,0
374,0.006865978240967,123550,123554,2.13074890072626,0.105130506719563,7924,7928,12835,1399.05785603412,1399.0634115953,0.005555561179335,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.007973669551212,0.008332104329283,4.85810163923367,0.612244897959184,49,0.13582698010668,0.151356047984221,0.387096198547047,0.492287455431794,0.668183601492085,0.001401566871399,0.00483727046202,29928567,3,4.6277657E+030,6,1,0
372,0.011614441871643,122537,122540,3.14882895197743,0.162204063280429,6936,6939,12835,1397.65090745331,1397.65507414084,0.004166687531779,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.013488204922304,0.00624910321417,7.17932135882081,0.693877551020408,147,0.13582698010668,0.151356047984221,0.387096198547047,0.462456882817409,0.988543869094954,0.00237088094162,0.00362796734143,29928567,3,6.0479679E+030,6,1,0
386,0.020444393157959,127967,127970,3.69696170233171,0.102421769375093,12252,12255,12835,1405.19254804084,1405.19671466504,0.004166624202526,0.624275197711218,116,0.844747380956991,116,1.21423242898461,116,0.02420178341932,0.003431488159158,5.92200637777361,0.787096774193548,155,0.164581027139737,0.209775883695128,1.23498076004032,0.410686735200988,0.980016648614843,0.00601002218916,0.003490124092971,29928567,3,7.6183361E+030,6,1,0
359,0.010629653930664,115689,115698,4.79628189921818,0.153756607394376,1400,1409,12835,1388.13969614614,1388.1521963475,0.012500201361718,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.012344540706689,0.018747517761174,10.9355095520062,1,22,0.13582698010668,0.151356047984221,0.387096198547047,0,1.49327418983457,0.002169854066062,0.01088402284926,29928567,3,8.0828548E+030,6,1,0
382,0.013244152069092,125386,125391,4.30660861592815,0.179270761625817,9729,9734,12835,1401.60785183593,1401.61479625167,0.006944415734779,0.624275197711218,116,0.844747380956991,116,1.21423242898461,116,0.015678239871058,0.00571918157431,6.89857394898513,0.693877551020408,147,0.164581027139737,0.209775883695128,1.23498076004032,0.462456882817409,1.14944029992564,0.003893372975018,0.005816908722621,29928567,3,9.1514288E+030,6,1,0
352,0.012460827827454,114310,114318,5.52867749826185,0.216176434482261,45,53,12835,1386.22438428005,1386.2354956087,0.011111328646621,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.014471138699191,0.016664518044542,12.6053695055036,0.939393939393939,66,0.13582698010668,0.151356047984221,0.387096198547047,0.24043472671155,1.7257425601955,0.002543655522961,0.009674720540569,29928567,3,1.0675878E+031,6,1,0
358,0.00488007068634,115546,115561,5.52124990947648,0.080067937903861,1257,1272,12835,1387.94108180265,1387.96191547826,0.020833675611129,0.738223253781892,10,0.972799054336631,10,1.22800611967356,10,0.005016524907776,0.016965449338858,7.47910592248525,1,22,0.5311153685965,0.106418999149456,1.20555544873973,0,3.97307497077124,0.000548780919876,0.016655283359838,29928567,3,1.0979802E+031,6,1,0
383,0.015240907669067,125556,125563,5.49883218408976,0.144300611877716,9898,9905,12835,1401.8439619155,1401.85368409297,0.009722177465392,0.624275197711218,116,0.844747380956991,116,1.21423242898461,116,0.018041970904724,0.008006850445859,8.80834638994172,0.693877551020408,147,0.164581027139737,0.209775883695128,1.23498076004032,0.462456882817409,1.45685077612609,0.00448035764947,0.008143668389276,29928567,3,1.1777431E+031,6,1,0
363,0.023272395133972,116247,116253,6.14522518010469,0.126203402245602,1955,1961,12835,1388.91470812396,1388.92304158097,0.008333457019262,0.775613222394298,78,0.741476094471092,78,2.19125880888927,78,0.031386575113487,0.003803045530476,7.92305365957343,0.787096774193548,155,0.138646718613503,0.215670426135008,1.31958757084791,0.410686735200988,1.10573115785456,0.009129297734774,0.002290214005313,29928567,3,1.1856345E+031,6,1,0
373,0.01754903793335,123094,123099,5.73475013296567,0.16258660030774,7489,7494,12835,1398.42452151671,1398.43146597994,0.006944463232458,0.624275197711218,116,0.844747380956991,116,1.21423242898461,116,0.02077430286137,0.005719220691762,9.18625336068292,0.693877551020408,147,0.164581027139737,0.209775883695128,1.23498076004032,0.462456882817409,1.52060009523037,0.005158876889274,0.005816948508497,29928567,3,1.4463228E+031,6,1,0
365,0.022747397422791,117385,117399,8.66428515328939,0.198231041086311,3060,3074,12835,1390.49528510518,1390.51472978933,0.019444684151495,0.692321560337284,46,0.906105031375776,46,1.54766618239168,46,0.025104592332141,0.012563874802411,12.5148278627468,0.787096774193548,155,0.128664807758396,0.124341289929284,0.601063025052482,0.410686735200988,1.62237397015876,0.003445006136858,0.004879398852954,29928567,3,1.5752257E+031,6,1,0
384,0.018600702285767,127565,127572,6.32127129813151,0.167289717765205,11866,11873,12835,1404.63422014955,1404.64394228138,0.009722131830131,0.624275197711218,116,0.844747380956991,116,1.21423242898461,116,0.022019248245191,0.00800681286223,10.1257767749018,0.693877551020408,147,0.164581027139737,0.209775883695128,1.23498076004032,0.462456882817409,1.67488623599975,0.005468033832439,0.008143630163433,29928567,3,1.6473356E+031,6,1,0
360,0.025007247924805,115775,115779,6.09115733623302,0.122372305708869,1486,1490,12835,1388.25914250219,1388.26469814626,0.005555644067044,0.775613222394298,78,0.741476094471092,78,2.19125880888927,78,0.033726303668148,0.002535366449872,7.85334385794736,0.83206106870229,131,0.138646718613503,0.215670426135008,1.31958757084791,0.375247031571823,1.09569535098176,0.009809845979265,0.001526811000701,29928567,3,1.7271557E+031,6,1,0
378,0.037430047988892,124933,124938,8.08744425833078,0.223011086358481,9277,9282,12835,1400.97868741375,1400.9856318374,0.006944423651476,0.842831709438998,53,0.705138260187003,53,2.60800483740555,53,0.053081856569469,0.002662734191239,9.59556239728321,0.863945578231292,147,0.087292041793313,0.19146853852498,0.996562865797967,0.344018472391749,0.866795765903083,0.014413493173457,0.001017475879807,29928567,3,1.740658E+031,6,1,0
353,0.013577938079834,114429,114438,7.07435858000712,0.110603242399046,163,172,12835,1386.38966526578,1386.40216550626,0.012500240476584,0.624275197711218,116,0.844747380956991,116,1.21423242898461,116,0.016073371028925,0.010294767441714,11.3321153970939,0.693877551020408,147,0.164581027139737,0.209775883695128,1.23498076004032,0.462456882817409,1.86832786870088,0.00399149578627,0.010470680420089,29928567,3,1.9989025E+031,6,1,0
364,0.027243852615357,116792,116799,9.68662487622386,0.134704077725478,2492,2499,12835,1389.67166331943,1389.68138567339,0.009722353950565,0.775613222394298,78,0.741476094471092,78,2.19125880888927,78,0.036742725515365,0.004436880714923,12.4889888368864,0.83206106870229,131,0.138646718613503,0.215670426135008,1.31958757084791,0.375247031571823,1.73678897526028,0.010687221514421,0.002671912884501,29928567,3,2.3120604E+031,6,1,0
370,0.017149686813355,122266,122277,11.3801631133652,0.193549354666377,6666,6677,12835,1397.27451642006,1397.28979429515,0.015277875083029,0.692321560337284,46,0.906105031375776,46,1.54766618239168,46,0.018926819981692,0.009871557094709,16.4376841128868,0.693877551020408,147,0.128664807758396,0.124341289929284,0.601063025052482,0.462456882817409,2.12378931578098,0.002597254324049,0.003833790540125,29928567,3,2.5550895E+031,6,1,0
385,0.039370179176331,127794,127804,13.4979595085544,0.12136728365664,12080,12090,12835,1404.95227266419,1404.9661614165,0.013888752306684,0.864347011446611,36,0.808601712172655,36,3.04370524015856,36,0.048689210749438,0.004563106874948,15.6163662623923,0.863945578231292,147,0.158411525220809,0.135084911521898,1.06616410215666,0.344018472391749,2.47678779837934,0.008134014097604,0.001598387610004,29928567,3,2.6119961E+031,6,1,0
361,0.029839396476746,115917,115938,14.4588618826768,0.247276981373425,1628,1649,12835,1388.45636782814,1388.4855349482,0.029167120057991,0.816051122087832,72,0.922864370461502,72,2.41549433924813,72,0.032333458124322,0.012075010727233,17.7180834525225,0.787096774193548,155,0.139370602887924,0.099539339793555,0.734057258956146,0.410686735200988,2.48172991188931,0.003487458371947,0.003669538417986,29928567,3,3.1248597E+031,6,1,0
355,0.057482481002808,115182,115191,17.4637440178459,0.170136456258406,909,918,12835,1387.43551771154,1387.44801792781,0.012500216263334,0.928590766696674,21,0.589854743845727,21,4.34836312166098,21,0.097451926262446,0.002874694664083,18.8067172797449,0.858757062146893,177,0.069386824120121,0.132673857517925,0.875130491014624,0.349259985164024,1.31598275073014,0.021919503258539,0.000578547118194,29928567,3,3.7353755E+031,6,1,0
362,0.059622168540955,116127,116145,26.3905867852602,0.212737487621767,1836,1854,12835,1388.74803896586,1388.77303934251,0.025000376646858,0.904922894606079,35,0.827371057141508,35,3.65221223128838,35,0.072062187849481,0.00684526940485,29.1633540742145,0.841772151898734,158,0.058760458007534,0.122707976017511,0.617541146119194,0.366114943120643,1.72680646315306,0.010687593120496,0.001157445199255,29928567,3,5.7172976E+031,6,1,0
366,0.078407764434815,119177,119195,26.3091617672216,0.091577836554685,4803,4821,12835,1392.9842003786,1393.00920060484,0.025000226240536,0.945655004540651,35,0.79410376711666,35,4.37506008995815,35,0.098737429139152,0.005714258941933,27.8210992813402,0.858757062146893,177,0.080998079903847,0.121551427883914,1.19810291028118,0.349259985164024,2.25531566375715,0.015113485157019,0.001564840282798,29928567,3,5.7735178E+031,6,1,0
376,0.040965914726257,124384,124412,52.0003587538133,0.335054462172735,8753,8781,12835,1400.21618911022,1400.25507794069,0.038888830468295,0.844114229028916,55,0.905513522351197,55,2.8317845933098,55,0.045240533371482,0.013732976215836,61.6034619077982,0.96875,64,0.078384417834075,0.065736295140988,0.763894185548542,0.17536809360305,4.84036181747314,0.003284263548402,0.003704568739564,29928567,3,1.1004436E+032,6,1,0
371,0.008102774620056,122517,122523,3.11946081684577,0.175654450651679,6916,6922,12835,1397.62312953426,1397.63146291025,0.008333375995335,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.009409998837861,0.012498207825798,7.11236209141219,0.612244897959184,49,0.13582698010668,0.151356047984221,0.387096198547047,0.492287455431794,0.981890203653946,0.00165403677019,0.007255935494165,29928567,3,,,,0
381,0.00560998916626,125142,125195,17.2540094869427,0.274292805409121,9486,9538,12835,1401.2689642487,1401.34257509544,0.073610846743122,0.408971251350389,4,0.877650849360429,4,0.858087163195981,4,0.006392051201623,0.085784812895878,42.1888077217441,0.833333333333333,12,0.036941304102595,0.122431706851297,0.096626124397385,0.389249472080761,1.58246284028444,0.000891686870087,0.009659920760743,29928567,3,,,,0
367,0.004646897315979,119579,119588,4.28644983446468,0.310481529234103,5204,5213,12835,1393.54253862802,1393.55503873485,0.012500106832931,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.005396583317866,0.018747375989049,9.77309384517714,1,22,0.13582698010668,0.151356047984221,0.387096198547047,0,1.36327613246441,0.00094858112046,0.010883940542308,29928567,3,,,,0
356,0.002797365188599,115277,115282,1.32971170976812,0.130922308679351,1004,1009,12835,1387.56746442681,1387.5744089897,0.006944562883746,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.003248665353301,0.010415297501153,3.03173904477008,0.612244897959184,49,0.13582698010668,0.151356047984221,0.387096198547047,0.492287455431794,0.432103307489387,0.000571032158557,0.006046685082713,29928567,3,,,,0
380,0.002670168876648,125095,125103,1.94380094349006,0.134267795073502,9439,9447,12835,1401.20368669693,1401.21479776992,0.011111072998801,0.438597019773833,75,0.861081362460436,75,0.666765676446292,75,0.003100948404014,0.016664134629756,4.43186081039129,1,22,0.13582698010668,0.151356047984221,0.387096198547047,0,0.616758649040633,0.00054506730246,0.009674497946018,29928567,3,,,,0
321,0.036318182945252,168087,168090,9.19158359248429,0.985966691019502,14585,14588,16349,1460.90930031609,1460.91346691314,0.004166597050016,0.135807834976581,44,0.983073360518062,44,0.152300891533796,44,0.03694351246189,0.027357666839998,67.680804970268,0.228571428571429,35,0.096750151761239,0.307060330707607,0.117602337490821,0.426042961498036,6.62194175551135,0.011539207153442,0.021124797998736,29780677,5,1.3173725E+031,6,-1,0
345,0.034123539924622,106547,106550,11.6401245828803,1.28954306632445,13935,13938,18018,1375.43830993186,1375.44247657131,0.004166639450887,0.267188274779216,121,0.946482547135287,121,0.309655762235789,121,0.036053004915836,0.013455714244755,43.5652522271001,0.52,75,0.15782858033592,0.147829019194557,0.251496425622052,0.502964186570946,6.99572178582648,0.005631039232425,0.01092847106191,29780677,2,1.793797E+031,6,1,0
46,0.043783903121948,175592,175595,13.1403713034873,1.51789721120928,2046,2049,13998,1471.33274508834,1471.33691169392,0.004166605576756,0.358590170563083,96,0.91007863232701,96,0.441068549343775,96,0.048110022108744,0.009446616819439,36.6445384792711,0.298507462686567,67,0.180442571751128,0.139006455027787,0.494220214934614,0.461056933746349,6.78422143770651,0.007348380004863,0.010584996372682,29780677,6,1.8802415E+031,6,1,0
47,0.039961099624634,181349,181352,14.0283741514664,1.81808532336609,6452,6455,13998,1479.32845686432,1479.33262347758,0.004166613260168,0.358590170563083,96,0.91007863232701,96,0.441068549343775,96,0.043909502108028,0.009446634239432,39.1209110094625,0.298507462686567,67,0.180442571751128,0.139006455027787,0.494220214934614,0.461056933746349,7.28944535020632,0.00670678775796,0.0105850158919,29780677,6,2.0923808E+031,6,1,0
347,0.037765383720398,106995,106999,16.0486982144859,1.68842348157466,14370,14374,18018,1376.06052799775,1376.06608351527,0.005555517521543,0.267188274779216,121,0.946482547135287,121,0.309655762235789,121,0.03990077137154,0.017940946686834,60.0651290845276,0.52,75,0.15782858033592,0.147829019194557,0.251496425622052,0.502964186570946,9.62917759012233,0.006232013379237,0.014571290168916,29780677,2,2.3349075E+031,6,-1,0
319,0.031368494033814,163343,163350,15.8051417669004,0.784839861497691,9862,9869,16349,1454.32051772365,1454.33023979178,0.009722068139126,0.135807834976581,44,0.983073360518062,44,0.152300891533796,44,0.031908599392097,0.063834610823463,116.378718279589,0.387096774193548,31,0.096750151761239,0.307060330707607,0.117602337490821,0.495137647854191,11.2869786321545,0.009966565543583,0.049291237694366,29780677,5,2.5190209E+031,6,-1,0
48,0.073225378990173,181444,181447,16.0955376979735,1.17268960340614,6547,6550,13998,1479.46039962111,1479.4645662346,0.004166613492998,0.358590170563083,96,0.91007863232701,96,0.441068549343775,96,0.080460496916559,0.009446634767311,44.8856076358679,0.298507462686567,67,0.180442571751128,0.139006455027787,0.494220214934614,0.461056933746349,8.18373068657909,0.012289628663786,0.010585016483391,29780677,6,2.9185205E+031,6,1,0.5
318,0.101872324943542,163335,163339,28.6670956509611,1.95037238031111,9854,9858,16349,1454.30940678864,1454.31496225613,0.005555467495469,0.385485526127275,89,0.902076072745772,89,0.523438159627326,89,0.112930968929771,0.010613417064252,74.3662049752192,0.644444444444444,45,0.181193195786182,0.177723609346083,0.647103889848707,0.484090316308263,13.6150708463784,0.022249231535493,0.013120907103437,29780677,5,4.4562907E+031,6,1,0
64,0.141181111335754,311958,311961,31.3957243918711,1.6836580817623,4684,4687,19284,1660.7309251504,1660.73509187251,0.004166722108948,0.412953676927227,207,0.918711249728134,207,0.595229442061051,207,0.153672997231212,0.007000194907229,76.0272305249477,0.504950495049505,202,0.188200502668092,0.151962224034838,0.466710893638852,0.501217669048013,14.4070800758535,0.025418748752957,0.005488752722792,29780677,13,4.4713295E+031,6,1,0
344,0.177559494972229,102541,102544,32.2746377967648,1.23385642682825,9992,9995,18018,1369.87445088543,1369.87861753308,0.004166647658622,0.736471113956554,20,0.75133250566464,20,1.90534925526665,20,0.236326118773681,0.002186815696442,43.8233586968202,0.695238095238095,105,0.098076633191477,0.120183682437426,0.527198570141468,0.462514231045288,4.47164553481862,0.037802894186297,0.000605078625423,29780677,2,5.3369587E+031,6,1,0
45,0.122164607048035,174752,174757,39.9349343053208,1.43487340015378,1206,1211,13998,1470.16609548505,1470.17303982812,0.006944343064788,0.358590170563083,96,0.91007863232701,96,0.441068549343775,96,0.134235221780417,0.015744362356191,111.366505787407,0.469135802469136,81,0.180442571751128,0.139006455027787,0.494220214934614,0.502155846154519,20.1464211299475,0.020503241870269,0.017641661730954,29780677,6,5.9629238E+031,6,1,0
349,0.174100518226624,128000,128005,52.6163107487915,1.36668404106852,12285,12290,12835,1405.23382603565,1405.24077038515,0.006944349495143,0.719140125008631,96,0.817865489061577,96,1.68012125062017,96,0.212871823735205,0.004133243057654,73.1655889012728,0.752808988764045,178,0.093716096620273,0.146842328108061,0.630827593469272,0.432595605223699,6.99166939873907,0.038219725130782,0.001551890240256,29780677,3,7.7524058E+031,6,1,0
343,0.072920560836792,233735,233749,68.2901287962027,3.0349251095806,5020,5034,14309,1552.08641501211,1552.10585955433,0.019444542219162,0.388979753414698,70,0.951314258622016,70,0.566320718039379,70,0.076652441793964,0.034334859382294,175.562167945017,1,29,0.083577120625624,0.071125790440883,0.167362055796812,0,14.9835618866587,0.005730982651008,0.010146816933714,29780677,9,1.0128022E+032,6,1,0.5
169,0.0884770154953,133574,133585,73.8557223758995,2.78618142574476,1321,1332,14058,1412.97537563212,1412.99065319743,0.015277565303222,0.467763223787377,41,0.925980447015027,41,0.756588248129238,41,0.095549550512123,0.020192707646462,157.891254848779,0.96551724137931,29,0.094173174405213,0.09361510046023,0.212442868701651,0.185695338177052,15.127906554826,0.009659902429859,0.005669922510527,29780677,4,1.1143633E+032,6,1,0
7,0.278405666351318,299540,299544,64.9287566857532,2.17929987209569,12093,12097,18704,1643.48345640703,1643.48901205199,0.005555644956985,0.714392267477024,16,0.858545715589784,16,1.70241686589635,16,0.324275878728328,0.003263386934351,90.8867013847423,0.8125,32,0.060843878414672,0.140493663767355,0.458353100999901,0.396557769456266,5.94383171038274,0.053064974231016,0.000878623532865,29780677,12,1.1469207E+032,6,1,0
50,0.061848878860474,187832,187847,78.6052634464914,3.35248031237051,12914,12929,13998,1488.33251087568,1488.35334394052,0.020833064846556,0.343440829561541,53,0.969828625119935,53,0.453928537457241,53,0.063772997886946,0.045895032207616,228.875709235981,0.470588235294118,68,0.137187834019157,0.244613898034699,0.303093555524272,0.502845284514067,31.5774284856868,0.01608507028812,0.030644666164039,29780677,6,1.1884677E+032,6,1,1
49,0.433106899261475,184815,184822,121.364419112869,1.23866512351217,9911,9918,13998,1484.1422855731,1484.15200767478,0.009722101681291,0.868082393416248,19,0.671542341313762,19,3.03771655877403,19,0.644943546544172,0.003200463734251,139.807488359777,0.823529411764706,102,0.056528375906103,0.164029600834414,1.00625788408722,0.383102620636122,7.99957041911792,0.157532631960944,0.0010601686507,29780677,6,1.7598601E+032,6,1,0
346,0.08402407169342,106969,106985,108.138333319319,3.30562001869687,14345,14361,18018,1376.02441713321,1376.04663920376,0.022222070557518,0.439774640952318,62,0.94034387670404,62,0.679117553039156,62,0.089354622043087,0.032721979365827,245.894881717483,1,33,0.096747221032751,0.088010421739795,0.298390284107292,0,24.0182098206151,0.008363044802266,0.014377364678364,29780677,2,1.8107748E+032,6,1,1
348,0.121321201324463,109949,109963,124.23652863825,3.01290572214637,17237,17251,18018,1380.16327243317,1380.18271668688,0.019444253705842,0.521727844186015,52,0.909751558813276,52,0.91191608943986,52,0.133356409394582,0.021322415440423,238.125164341344,0.947368421052632,38,0.094457334427748,0.087485513374679,0.391920803770094,0.226294285921414,22.6935613648007,0.012824109862376,0.009163889413184,29780677,2,1.8786974E+032,6,1,0
270,0.183529615402222,83396,83416,240.724990217923,4.33523982983686,11653,11673,17805,1343.28422646342,1343.31200432117,0.027777857749243,0.330558325332818,28,0.919946186449046,28,0.479908729178183,28,0.199500381767588,0.05788154301092,728.237565868449,0.298701298701299,77,0.107615840658637,0.064975859756946,0.252096137245629,0.460689845001781,78.4897139338804,0.014090725107763,0.030405184410496,29780677,1,3.6742635E+032,6,1,0
44,0.635092258453369,174255,174274,380.500706561392,2.78787697561232,709,728,13998,1469.47582777564,1469.50221627987,0.02638850422818,0.900847896508863,39,0.884885913085216,39,3.67276618753225,39,0.717710892513902,0.00718491264643,422.380634995076,0.802631578947369,76,0.027447440292291,0.066301509008642,0.576308645528775,0.400657354593016,11.9237621489511,0.053775650060584,0.001127413797688,29780677,6,5.7046416E+032,6,1,1
6,0.422419428825378,298716,298776,742.722716731588,6.19719568373683,11285,11345,18704,1642.33899338849,1642.42232808432,0.083334695837039,0.724995060526538,28,0.95026356202693,28,2.16853271437917,28,0.444528703094066,0.03842907016549,1024.45210618701,1,50,2.53359313266235,0.533075469034878,2.38240081141862,0,2595.55221926553,0.249370128847074,0.042219076215568,29780677,12,9.7600874E+032,6,1,1
269,2.42536354064941,81083,81126,1622.63759593099,4.18317098005421,9368,9411,17805,1340.07171656318,1340.13143894019,0.05972237701485,0.966062545610715,68,0.906072807213388,68,5.75180350321088,68,2.67678659081336,0.010383243617678,1679.6403124243,0.945454545454545,220,0.086509034393466,0.057706665871866,0.904188573773687,0.227608718018571,145.364263917121,0.170481255122778,0.001632255036628,29780677,1,2.3746672E+033,6,1,0
320,0.358159780502319,166514,166520,81.0434399283784,1.5945005519062,13019,13025,16349,1458.724613994,1458.73294719214,0.008333198144101,0.830893582745643,8,0.892020138490962,8,2.36749570182443,8,0.401515352678272,0.003519836651732,97.5376890751458,0.739130434782609,46,0.070430713931634,0.156251478436488,1.07117171859089,0.443961089821352,7.05226987915712,0.070331783738719,0.001592547548234,29780677,5,,,,0
313,0.037110924720764,273182,273185,11.3339998484032,1.35280937647071,4707,4710,13204,1606.87454102109,1606.87870775095,0.004166729853296,0.111743875308467,102,1.01437128464595,102,0.102660635018835,102,0.036585149128819,0.040587415541812,101.428376428828,0.425,40,0.136539866206805,0.167498850210388,0.225967299859698,0.500640615253123,13.9149331156118,0.006041151308805,0.089337346263094,29780677,11,,,,0
65,0.198997378349304,213756,213761,62.6021347841226,3.22419250599726,4335,4340,12039,1524.34409936874,1524.35104377721,0.006944408467234,0.475366826881242,65,0.940968026744665,65,0.713358683099075,65,0.211481551650323,0.009734806110532,131.692266359516,0.641025641025641,39,0.145256773333142,0.38244758000397,0.408374609097048,0.485970514980589,19.3990068902419,0.085954682141499,0.005572859396277,7975441,8,1.1483483E+031,9,1,0
67,0.307687640190125,223541,223546,80.9317817615362,2.26525524122831,9265,9270,12039,1537.93415377223,1537.9410980261,0.006944253867687,0.683384530036302,25,0.852335232844123,25,1.49025883841387,25,0.360993689259347,0.004659763585149,118.42788094316,0.790697674418605,43,0.095957268958693,0.138615413453438,0.465329124897685,0.411625091493271,11.5875899780198,0.058708460664934,0.001454998054979,7975441,8,1.4520719E+031,9,1,0
66,0.358640193939209,216170,216181,253.396613978828,5.11439438044511,6742,6753,12039,1527.69684564587,1527.71212320722,0.015277561351923,0.651246217056325,33,0.891236345248538,33,1.43752384478767,33,0.402407504868078,0.01062769247781,389.094949563311,0.787234042553192,47,0.076413864491096,0.073960402629962,0.527921047133131,0.4136880894317,30.1689185357478,0.033394308075555,0.003902949201043,7975441,8,4.8665272E+031,9,1,0.5
